PARCEL ID,PARCEL ZIP CODE,Shape__Area
020150031,84014,5977.54296875
020150034,84014,4385.109375
020150037,84014,7003.87109375
020150039,84014,3412.52734375
020150042,84014,2153.9765625
020150051,84014,2971.4921875
020150053,84014,305.23046875
020150055,84014,505.75
020150056,84014,1993.65625
020150063,84014,3151.65234375
020150076,84014,9523.62890625
020150084,84014,6190.55859375
020150086,84014,812.9765625
020150100,84014,7101.3046875
020150103,84014,5537.25390625
020150110,84014,2504.03515625
020150111,84014,5283.16015625
020150112,84014,3047.3671875
020150119,84014,3234.8125
020150121,84014,3162.03125
020150122,84014,1396.05859375
020150123,84014,2053.6953125
020150125,84014,7363.83984375
020150127,84014,4045.98046875
020150128,84014,3342.90625
020150129,84014,3869.3203125
020150130,84014,5623.49609375
020150131,84014,6405.4296875
020150132,84014,716.30859375
020150133,84014,2434.8984375
020160001,84014,1887.85546875
020160002,84014,1778.1484375
020160003,84014,1850.578125
020160005,84014,2560.08203125
020160006,84014,2357.02734375
020160007,84014,1822.84375
020160008,84014,1954.25390625
020160009,84014,1866.390625
020160010,84014,1605.015625
020160011,84014,1697.171875
020160012,84014,2172.7890625
020160013,84014,1979.5234375
020160015,84014,1862.12890625
020160016,84014,1999.46875
020160017,84014,1970.44140625
020160018,84014,1686.640625
020160020,84014,2046.90625
020160021,84014,1960.6640625
020160022,84014,2112.15625
020160023,84014,1845.79296875
020160024,84014,1986.89453125
020160025,84014,2032.734375
020160026,84014,2099.828125
020160027,84014,1677.5078125
020160028,84014,2900.375
020160029,84014,2548.62109375
020160031,84014,1631.96875
020160032,84014,1689.81640625
020160033,84014,1646.515625
020160034,84014,1656.91796875
020160035,84014,1654.546875
020160036,84014,1672.3046875
020160037,84014,1640.47265625
020160038,84014,2197.2578125
020160039,84014,118.0625
020160040,84014,2850.59765625
020170001,84014,1972.69921875
020170002,84014,1959.2109375
020170003,84014,1967.02734375
020170004,84014,1982.58984375
020170005,84014,1991.48828125
020170006,84014,2021.1796875
020170007,84014,2041.55859375
020170009,84014,1784.21484375
020170011,84014,2377.453125
020170012,84014,2105.0859375
020170013,84014,2051.984375
020170014,84014,1998.33984375
020170015,84014,2296.19140625
020170016,84014,2101.73828125
020170017,84014,2035.8046875
020170018,84014,2140.5
020170019,84014,3009.16015625
020170020,84014,2455.46875
020170021,84014,2382.2734375
020170022,84014,2370.5546875
020170023,84014,2347.73046875
020170024,84014,2842.890625
020170025,84014,2390.1796875
020170026,84014,2264.875
020170027,84014,2381.58203125
020170028,84014,2234.4296875
020170029,84014,2410.93359375
020170030,84014,2723.953125
020170031,84014,2854.921875
020170032,84014,2164.25390625
020170033,84014,2215.0390625
020170034,84014,2382.7890625
020170035,84014,2562.22265625
020170036,84014,2081.44921875
020170038,84014,29.78125
020170039,84014,2129.15234375
020170040,84014,2220.32421875
020170041,84014,2214.67578125
020170044,84014,1948.875
020170046,84014,1992.921875
020170048,84014,87.3125
020170049,84014,2089.9453125
020170050,84014,1931.0390625
020170051,84014,33.79296875
020180001,84014,1433.890625
020180002,84014,1387.21484375
020180003,84014,1392.55078125
020180004,84014,1384.8359375
020180005,84014,1393.53125
020180006,84014,1399.21875
020180007,84014,1387.17578125
020180008,84014,1399.2421875
020180009,84014,1438.08984375
020180010,84014,1440.46484375
020180011,84014,1366.13671875
020180012,84014,1397.6875
020180013,84014,1373.32421875
020180014,84014,1394.43359375
020180015,84014,1372.171875
020180016,84014,1381.41796875
020180017,84014,1371.80859375
020180018,84014,1476.09765625
020180019,84014,1470.96484375
020180020,84014,1369.97265625
020180021,84014,1379.6875
020180022,84014,1375.71484375
020180023,84014,1389.421875
020180024,84014,1371.29296875
020180025,84014,1387.19140625
020180026,84014,1365.37890625
020180027,84014,1439.65625
020180028,84014,1441.84375
020180029,84014,1373.73046875
020180030,84014,1382.48828125
020180031,84014,1400.87890625
020180032,84014,1376.0078125
020180033,84014,1373.25
020180034,84014,1380.9375
020180035,84014,1382.41796875
020180036,84014,1482.8984375
020180037,84014,1407.80078125
020180038,84014,1439.5703125
020180039,84014,1610.5703125
020180040,84014,1559.18359375
020180041,84014,1533.72265625
020180042,84014,2449.87890625
020180043,84014,2332.640625
020180044,84014,1845.66796875
020180045,84014,1607.9453125
020180046,84014,1632.30078125
020180047,84014,1552.921875
020180048,84014,1813.87890625
020180049,84014,2350.8671875
020180050,84014,2467.92578125
020180051,84014,1555.68359375
020180052,84014,1545.90234375
020180053,84014,1530.50390625
020180054,84014,1408.2890625
020180055,84014,1365.41796875
020180056,84014,1470.16015625
020180057,84014,1402.0078125
020180058,84014,1382.60546875
020180059,84014,1399.984375
020180060,84014,1404.53515625
020180061,84014,1413.390625
020180062,84014,1399.71875
020180063,84014,1438.7421875
020180064,84014,1575.3046875
020180065,84014,2004.17578125
020180066,84014,1521.4765625
020180067,84014,1415.4921875
020180068,84014,1393.28125
020180069,84014,1398.17578125
020180070,84014,1400.5
020180071,84014,1386.44921875
020180075,84014,155.609375
020180076,84014,395.63671875
020180077,84014,1400.26953125
020190001,84014,2065.53125
020190002,84014,1581.77734375
020190003,84014,1465.265625
020190004,84014,1452.5078125
020190005,84014,1449.4375
020190006,84014,1452.6796875
020190007,84014,1528.56640625
020190008,84014,1906.63671875
020190009,84014,1670.48046875
020190010,84014,1557.0390625
020190011,84014,2161.84375
020190012,84014,1701.74609375
020190013,84014,2383.53125
020190014,84014,1553.1796875
020190015,84014,2141.24609375
020190016,84014,1788.82421875
020190017,84014,1927.19140625
020190018,84014,1494.46875
020190019,84014,1446.796875
020190020,84014,1489.7109375
020190021,84014,1431.671875
020190022,84014,1662.1796875
020190023,84014,1443.98046875
020190024,84014,1453.48046875
020190025,84014,1449.01953125
020190026,84014,1635.06640625
020190027,84014,1623.08203125
020190028,84014,1618.1484375
020190029,84014,1635.5078125
020190030,84014,1684.21484375
020190031,84014,3045.703125
020190032,84014,1962.38671875
020190033,84014,2220.06640625
020190034,84014,1964.6328125
020190035,84014,1735.37109375
020190036,84014,1735.19140625
020190037,84014,1661.09375
020190038,84014,1695.25390625
020190039,84014,1686.36328125
020190040,84014,1698.33203125
020190041,84014,1682.57421875
020190042,84014,1683.45703125
020190043,84014,1679.9375
020190044,84014,1755.109375
020190045,84014,1595.078125
020190046,84014,1507.890625
020190047,84014,1465.3046875
020190048,84014,1478.45703125
020190049,84014,1453.87109375
020190050,84014,1464.37890625
020190051,84014,1440.453125
020190052,84014,1413.4765625
020190053,84014,1821.96484375
020190054,84014,1895.0
020190055,84014,1642.11328125
020190056,84014,1526.46875
020190057,84014,1602.375
020190060,84014,1800.171875
020190061,84014,1374.16796875
020190062,84014,1443.84765625
020190063,84014,1370.40234375
020190065,84014,1572.9296875
020190066,84014,1637.62109375
020190067,84014,1533.00390625
020190068,84014,1828.234375
020190069,84014,1497.0859375
020190070,84014,1562.8984375
020190071,84014,1620.93359375
020190072,84014,1617.9296875
020190073,84014,1628.40234375
020190074,84014,1524.578125
020190075,84014,1532.546875
020190076,84014,1533.984375
020190077,84014,1531.25
020190078,84014,1532.54296875
020190079,84014,1579.90234375
020190080,84014,1769.65625
020190081,84014,1868.8203125
020190082,84014,1880.9609375
020190083,84014,1881.51171875
020190084,84014,1878.91015625
020190085,84014,1877.34765625
020190086,84014,2116.67578125
020190087,84014,1725.12109375
020190088,84014,1541.85546875
020190089,84014,1540.6015625
020190090,84014,1507.47265625
020190091,84014,1531.671875
020190092,84014,1496.0546875
020190093,84014,1511.8984375
020190094,84014,1852.59375
020190095,84014,179.83984375
020190096,84014,1934.04296875
020190097,84014,1759.3671875
020190098,84014,2039.3046875
020190099,84014,1694.95703125
020190100,84014,1708.48046875
020190101,84014,1710.15234375
020190102,84014,1708.26953125
020190103,84014,1781.13671875
020190104,84014,1705.64453125
020190105,84014,1663.6328125
020190106,84014,1786.8203125
020190107,84014,1794.8046875
020190108,84014,1609.46484375
020190109,84014,1604.94921875
020190110,84014,1608.05078125
020190111,84014,1553.953125
020190112,84014,1575.3046875
020190113,84014,1580.63671875
020190114,84014,1610.03515625
020190115,84014,1660.046875
020190116,84014,1854.96484375
020190117,84014,2752.7890625
020190118,84014,1943.40625
020190119,84014,1884.06640625
020190120,84014,2248.34375
020190121,84014,2698.52734375
020190122,84014,2203.9453125
020190123,84014,2741.1328125
020190124,84014,3738.953125
020190125,84014,2122.87109375
020190126,84014,2817.625
020190127,84014,2436.82421875
020190128,84014,1976.6328125
020190129,84014,1694.2265625
020190130,84014,1715.23046875
020190131,84014,1730.47265625
020190132,84014,1813.2734375
020190133,84014,1819.4453125
020190134,84014,2178.12109375
020190135,84014,2340.46875
020190136,84014,1871.03125
020190137,84014,1786.71484375
020190138,84014,1642.1953125
020190139,84014,1664.07421875
020190140,84014,329.859375
020190142,84014,1977.30078125
020190143,84014,1578.74609375
020190144,84014,105.5625
020200001,84014,1657.45703125
020200002,84014,1593.984375
020200003,84014,1557.32421875
020200004,84014,1602.359375
020200005,84014,1483.2265625
020200006,84014,1906.7265625
020200007,84014,1665.18359375
020200008,84014,1598.4375
020200009,84014,1661.53515625
020200010,84014,1497.359375
020200011,84014,1499.734375
020200012,84014,1492.84375
020200013,84014,1498.79296875
020200014,84014,1499.46484375
020200015,84014,1670.91015625
020200016,84014,1663.49609375
020200017,84014,1687.53515625
020200018,84014,1667.48046875
020200019,84014,1769.81640625
020200020,84014,2539.3828125
020200021,84014,1784.609375
020200022,84014,2001.73046875
020200023,84014,1729.41015625
020200024,84014,1699.25390625
020200025,84014,1712.41796875
020200026,84014,1703.265625
020200027,84014,1569.359375
020200028,84014,1506.80078125
020200029,84014,1485.4609375
020200030,84014,1493.87890625
020200031,84014,1497.54296875
020200032,84014,1764.96875
020200033,84014,1603.7421875
020200034,84014,1474.98828125
020200035,84014,1486.171875
020200036,84014,1493.015625
020200037,84014,1502.046875
020200038,84014,1567.00390625
020200039,84014,1683.16015625
020200040,84014,1710.05859375
020200041,84014,1709.24609375
020200042,84014,1728.83984375
020200043,84014,2010.40625
020200044,84014,1785.35546875
020200045,84014,1774.34765625
020200046,84014,1769.16796875
020200047,84014,1771.6015625
020200048,84014,1783.1796875
020200049,84014,1701.85546875
020200050,84014,1711.20703125
020200051,84014,1712.33203125
020200052,84014,1712.23828125
020200053,84014,1711.5390625
020200054,84014,1889.43359375
020200055,84014,1766.125
020200056,84014,2104.7578125
020210001,84014,1384.64453125
020210002,84014,1385.33984375
020210003,84014,163.93359375
020210004,84014,1373.9765625
020210005,84014,1378.23828125
020210006,84014,1382.53125
020210007,84014,1378.80859375
020210008,84014,1454.36328125
020210009,84014,1762.52734375
020210010,84014,1591.51953125
020210011,84014,1616.703125
020210012,84014,1524.76953125
020210013,84014,2516.9140625
020210014,84014,1583.29296875
020210015,84014,1595.96875
020210016,84014,1586.30078125
020210017,84014,1859.89453125
020210018,84014,1800.43359375
020210019,84014,1888.23828125
020210020,84014,2230.109375
020210021,84014,2212.1484375
020210022,84014,1826.62890625
020210023,84014,1855.57421875
020210024,84014,1931.15625
020210025,84014,1524.39453125
020210026,84014,1494.046875
020210027,84014,1509.5390625
020210028,84014,1407.20703125
020210029,84014,1391.4453125
020210030,84014,1410.984375
020210031,84014,200.87109375
020210032,84014,263.8359375
020220031,84014,1765.53125
020220032,84014,2033.8828125
020220033,84014,1962.58203125
020220034,84014,2199.65234375
020220036,84014,2074.16015625
020220037,84014,2094.28125
020220038,84014,2009.984375
020220039,84014,2224.58203125
020220041,84014,1394.16796875
020220042,84014,1401.2578125
020220043,84014,1402.40234375
020220044,84014,1529.0
020220045,84014,1525.75
020220046,84014,1390.515625
020220047,84014,1381.20703125
020220048,84014,1386.94921875
020220049,84014,1382.68359375
020220050,84014,1621.7734375
020220051,84014,1648.73046875
020220052,84014,1642.5703125
020220053,84014,1632.98828125
020220054,84014,1631.2734375
020230055,84014,1728.13671875
020230056,84014,1742.25390625
020230057,84014,1731.44140625
020230058,84014,1746.80078125
020230059,84014,1703.32421875
020230060,84014,1685.76953125
020230061,84014,1796.390625
020230062,84014,1612.1953125
020230063,84014,1613.51171875
020230064,84014,1618.01953125
020230065,84014,1620.01953125
020230066,84014,1785.33203125
020230067,84014,1976.37109375
020230068,84014,1661.15234375
020230069,84014,1907.2421875
020230070,84014,1696.28125
020230071,84014,1679.3984375
020230072,84014,1626.56640625
020230073,84014,1655.5234375
020230074,84014,1750.8828125
020230075,84014,1742.26171875
020230076,84014,1741.68359375
020230077,84014,1751.125
020230078,84014,1782.78515625
020230079,84014,2122.87890625
020230080,84014,2150.69140625
020230081,84014,2816.703125
020230082,84014,2569.05078125
020240054,84014,57.0234375
020240073,84014,52.94921875
020240075,84014,177.8984375
020240078,84014,222.671875
020310002,84014,1395.296875
020310003,84014,1403.30078125
020310004,84014,1405.96484375
020310005,84014,1403.0546875
020310006,84014,1405.8515625
020310007,84014,1416.40625
020310008,84014,1470.78515625
020310009,84014,1455.2734375
020310010,84014,1369.51953125
020310011,84014,1370.86328125
020310012,84014,1368.84765625
020310013,84014,1379.28515625
020310014,84014,1379.9453125
020310015,84014,1367.15234375
020310020,84014,1378.38671875
020310024,84014,1408.2109375
020310025,84014,1423.78515625
020310026,84014,1418.91796875
020310027,84014,1451.10546875
020310028,84014,1386.40234375
020310029,84014,70.1953125
020310030,84014,1450.5234375
020310031,84014,46.47265625
020310034,84014,1449.3125
020310035,84014,1385.2265625
020310036,84014,1452.796875
020320001,84014,1380.484375
020320002,84014,1382.609375
020320008,84014,1429.6015625
020320009,84014,1557.5390625
020320010,84014,1609.11328125
020320011,84014,1456.1015625
020320012,84014,1781.77734375
020320013,84014,2120.64453125
020320014,84014,1571.6953125
020320015,84014,1662.47265625
020320016,84014,1432.80078125
020320017,84014,1397.5390625
020320018,84014,1400.6171875
020320019,84014,1414.07421875
020320020,84014,1386.93359375
020320021,84014,1386.9609375
020320022,84014,1421.98046875
020320023,84014,1702.7890625
020320024,84014,1439.1328125
020320025,84014,1390.98046875
020320026,84014,1384.16015625
020320027,84014,1384.171875
020320028,84014,1764.01171875
020320029,84014,1728.796875
020320030,84014,1384.1484375
020320031,84014,1384.14453125
020320032,84014,1384.15234375
020320033,84014,1385.08984375
020320034,84014,1392.77734375
020320035,84014,1394.97265625
020320036,84014,1391.328125
020320037,84014,1387.69140625
020320038,84014,1384.0390625
020320039,84014,1387.34375
020320040,84014,1694.2421875
020320041,84014,1546.1796875
020320042,84014,1517.0625
020320043,84014,1378.7578125
020320044,84014,1443.640625
020320045,84014,2259.4609375
020320046,84014,2017.78515625
020320047,84014,1578.04296875
020320048,84014,1489.4765625
020320049,84014,1504.80859375
020320050,84014,1501.05078125
020320051,84014,1501.7578125
020320052,84014,1485.59375
020320053,84014,1494.55859375
020320054,84014,1488.77734375
020320055,84014,1496.85546875
020320056,84014,1476.69140625
020320057,84014,1460.62109375
020320058,84014,1395.40234375
020320059,84014,1369.32421875
020320060,84014,1435.19921875
020320061,84014,2100.59765625
020320062,84014,1391.80078125
020320063,84014,1423.890625
020320064,84014,1447.30859375
020320065,84014,1810.89453125
020320066,84014,3099.39453125
020320067,84014,1607.18359375
020320068,84014,1910.59765625
020320069,84014,1725.62109375
020320070,84014,1927.8125
020320071,84014,1759.51171875
020320073,84014,137.66015625
020320074,84014,1364.34765625
020320075,84014,1365.68359375
020320079,84014,283.953125
020320080,84014,1471.40625
020330001,84014,1375.93359375
020330002,84014,1378.0390625
020330003,84014,1358.171875
020330004,84014,1644.59375
020330005,84014,1653.62109375
020330006,84014,2117.375
020330007,84014,1398.24609375
020330008,84014,1384.80859375
020330009,84014,1380.7734375
020330010,84014,1382.8515625
020330011,84014,1395.45703125
020330012,84014,1382.48828125
020330013,84014,1377.41015625
020330014,84014,1378.3515625
020330015,84014,110.31640625
020330016,84014,1271.3828125
020330017,84014,111.11328125
020330018,84014,1511.75390625
020330019,84014,1416.73046875
020330020,84014,1708.1484375
020330021,84014,1500.609375
020330022,84014,1486.12890625
020330024,84014,1496.59765625
020330025,84014,1481.01171875
020330026,84014,1400.609375
020330027,84014,1400.3984375
020330028,84014,1398.78125
020330029,84014,1463.92578125
020330031,84014,1482.94921875
020340001,84014,3814.16796875
020340065,84014,322.27734375
020340066,84014,211.94921875
020340067,84014,215.05078125
020340068,84014,325.12109375
020340069,84014,319.46875
020340070,84014,210.578125
020340071,84014,210.2890625
020340072,84014,317.41015625
020340073,84014,327.97265625
020340074,84014,207.94921875
020340075,84014,212.66796875
020340076,84014,320.3828125
020340077,84014,323.9453125
020340078,84014,226.4453125
020340079,84014,214.56640625
020340080,84014,326.0390625
020340081,84014,329.9453125
020340082,84014,222.61328125
020340083,84014,207.171875
020340084,84014,331.5625
020340085,84014,239.3125
020340086,84014,172.8125
020340087,84014,178.78125
020340088,84014,217.91796875
020340089,84014,216.25390625
020340090,84014,188.8828125
020340091,84014,187.625
020340092,84014,220.0703125
020350093,84014,332.27734375
020350094,84014,208.39453125
020350095,84014,211.33984375
020350096,84014,330.5390625
020350097,84014,385.328125
020350098,84014,213.5234375
020350099,84014,215.5859375
020350100,84014,386.734375
020350101,84014,319.9921875
020350102,84014,210.453125
020350103,84014,219.16015625
020350104,84014,319.98046875
020350105,84014,328.34765625
020350106,84014,209.23828125
020350107,84014,210.4140625
020350108,84014,322.609375
020350109,84014,320.62109375
020350110,84014,205.23046875
020350111,84014,192.4140625
020350112,84014,326.6875
020350113,84014,319.8359375
020350114,84014,211.1640625
020350115,84014,207.48046875
020350116,84014,322.01171875
020350117,84014,327.53125
020350118,84014,213.59375
020350119,84014,208.79296875
020350120,84014,327.6640625
020350121,84014,320.8515625
020350122,84014,205.62109375
020350123,84014,207.38671875
020350124,84014,316.5625
020360125,84014,313.21484375
020360126,84014,215.52734375
020360127,84014,209.09765625
020360128,84014,320.1875
020360129,84014,316.16796875
020360130,84014,220.01953125
020360131,84014,210.61328125
020360132,84014,321.48046875
020360133,84014,325.84765625
020360134,84014,205.08203125
020360135,84014,209.7109375
020360136,84014,325.28515625
020360137,84014,323.16796875
020360138,84014,220.875
020360139,84014,207.79296875
020360140,84014,328.09375
020360141,84014,244.90234375
020360142,84014,212.7890625
020360143,84014,229.76171875
020360144,84014,231.50390625
020370001,84014,264.28515625
020370002,84014,205.34375
020370003,84014,213.55078125
020370004,84014,263.18359375
020370005,84014,251.03515625
020370006,84014,199.01953125
020370007,84014,204.66015625
020370008,84014,266.01171875
020370009,84014,246.66015625
020370010,84014,203.265625
020370011,84014,200.890625
020370012,84014,275.046875
020370013,84014,264.40234375
020370014,84014,228.6796875
020370015,84014,203.4609375
020370016,84014,236.23828125
020370017,84014,272.90234375
020370018,84014,214.77734375
020370019,84014,190.5078125
020370020,84014,276.07421875
020370021,84014,247.09765625
020370022,84014,208.18359375
020370023,84014,217.69921875
020370024,84014,242.3671875
020370041,84014,281.78125
020370042,84014,215.11328125
020370043,84014,213.39453125
020370044,84014,273.07421875
020370045,84014,270.58203125
020370046,84014,214.859375
020370047,84014,223.3359375
020370048,84014,278.16796875
020370050,84014,7007.16015625
020380001,84014,9694.0234375
020380025,84014,250.22265625
020380026,84014,217.80859375
020380027,84014,215.5625
020380028,84014,257.6640625
020380029,84014,252.21484375
020380030,84014,211.265625
020380031,84014,215.453125
020380032,84014,256.30078125
020380033,84014,213.3828125
020380034,84014,176.4921875
020380035,84014,171.6328125
020380036,84014,219.65625
020380037,84014,281.53515625
020380038,84014,223.71484375
020380039,84014,208.65625
020380040,84014,279.90625
020380049,84014,248.9296875
020380050,84014,212.6171875
020380051,84014,210.1015625
020380052,84014,251.578125
020380053,84014,387.5546875
020380054,84014,215.640625
020380055,84014,224.19140625
020380056,84014,380.87109375
020380057,84014,316.98046875
020380058,84014,210.73828125
020380059,84014,210.21875
020380060,84014,297.52734375
020380061,84014,365.2578125
020380062,84014,226.55078125
020380063,84014,215.078125
020380064,84014,377.125
020390010,84014,1767.0078125
020390011,84014,1639.24609375
020390012,84014,1680.23828125
020390013,84014,1648.96875
020390014,84014,1653.61328125
020390015,84014,1642.625
020390016,84014,1639.12890625
020390017,84014,2138.765625
020390018,84014,1654.5703125
020390019,84014,1668.64453125
020390020,84014,1703.58984375
020390021,84014,1772.0546875
020390022,84014,1632.43359375
020390023,84014,1651.1953125
020390024,84014,1605.4765625
020390025,84014,1983.078125
020390026,84014,1645.69140625
020390027,84014,2148.71484375
020390028,84014,1607.5390625
020390029,84014,1653.76171875
020390030,84014,1654.328125
020390031,84014,1742.27734375
020390033,84014,1759.1484375
020390034,84014,1749.1015625
020390035,84014,1752.42578125
020390036,84014,1741.0625
020390037,84014,1753.42578125
020390038,84014,1743.80078125
020390039,84014,1749.87890625
020390040,84014,1847.86328125
020390041,84014,2565.93359375
020400001,84014,1625.265625
020400007,84014,1413.71484375
020400008,84014,1631.4375
020400009,84014,1797.33984375
020400010,84014,1827.3125
020400011,84014,1374.484375
020400012,84014,164.5078125
020400013,84014,1844.42578125
020400014,84014,1485.95703125
020400015,84014,1391.36328125
020400016,84014,1440.3046875
020400017,84014,1449.37109375
020400018,84014,1448.7578125
020400019,84014,1453.70703125
020400020,84014,178.51171875
020400023,84014,1395.7265625
020400024,84014,1406.65625
020400025,84014,1533.47265625
020400026,84014,1529.94921875
020400027,84014,1522.9453125
020400028,84014,1419.796875
020400029,84014,1547.9296875
020400030,84014,1848.4921875
020400031,84014,1416.390625
020400032,84014,1383.61328125
020400033,84014,1404.2578125
020400034,84014,1519.19921875
020400035,84014,1612.53515625
020400036,84014,1575.4765625
020400037,84014,1430.6484375
020400039,84014,1754.01171875
020400040,84014,1509.0625
020400041,84014,1772.23046875
020400042,84014,1518.7734375
020400043,84014,1946.3046875
020400044,84014,1770.015625
020400045,84014,1441.02734375
020400046,84014,239.00390625
020400048,84014,242.88671875
020400049,84014,1635.76953125
020400050,84014,1624.796875
020400051,84014,1620.65625
020400052,84014,44.21484375
020400053,84014,1614.3984375
020400054,84014,152.703125
020410029,84014,1361.0078125
020410030,84014,1384.47265625
020410031,84014,1428.9140625
020410032,84014,2084.48046875
020410033,84014,1596.60546875
020410034,84014,2186.9765625
020410035,84014,1527.80078125
020410036,84014,1543.12890625
020410037,84014,1416.859375
020410038,84014,1456.75390625
020410039,84014,1832.609375
020410040,84014,1413.51953125
020410041,84014,1566.31640625
020410042,84014,1486.375
020410043,84014,1473.11328125
020410044,84014,1371.76953125
020410045,84014,1268.85546875
020410046,84014,2014.7421875
020410047,84014,1235.40625
020410048,84014,1546.19921875
020410049,84014,1710.92578125
020410050,84014,1472.49609375
020410051,84014,1948.4296875
020410052,84014,1299.67578125
020410053,84014,1417.375
020410054,84014,1660.3984375
020410055,84014,1476.06640625
020410056,84014,1407.015625
020410057,84014,1402.28125
020410058,84014,1502.17578125
020410059,84014,1573.26953125
020410060,84014,1355.65625
020420001,84014,1914.08203125
020420002,84014,1920.05859375
020420003,84014,1912.10546875
020420004,84014,2072.5703125
020420005,84014,1515.7578125
020420006,84014,1365.6015625
020420007,84014,1451.19140625
020420008,84014,1451.52734375
020420009,84014,1451.2109375
020420010,84014,1608.16015625
020420011,84014,1767.11328125
020420012,84014,1481.45703125
020420013,84014,1633.17578125
020430002,84014,1874.09375
020430004,84014,3697.0859375
020430007,84014,1872.8359375
020430008,84014,1860.52734375
020440001,84014,2576.1796875
020440002,84014,2553.58984375
020440003,84014,2553.57421875
020440006,84014,1400.71484375
020440008,84014,1441.3203125
020440009,84014,1653.859375
020440010,84014,1397.875
020440011,84014,1373.81640625
020440012,84014,1802.12109375
020440013,84014,1826.44921875
020440014,84014,1705.984375
020440015,84014,90.17578125
020440019,84014,1364.30859375
020440020,84014,808.453125
020440021,84014,1150.11328125
020450001,84014,1629.4921875
020450002,84014,1619.1953125
020450003,84014,1620.7421875
020450004,84014,1632.4609375
020450005,84014,1627.5390625
020450006,84014,1633.296875
020450007,84014,1628.74609375
020450010,84014,1375.34375
020450011,84014,1402.4453125
020450012,84014,1509.29296875
020450013,84014,1485.6953125
020450014,84014,1414.0234375
020450015,84014,1333.6875
020450016,84014,1450.828125
020450017,84014,1503.6484375
020450018,84014,1516.83203125
020450019,84014,1455.828125
020450020,84014,1353.828125
020450021,84014,1421.53515625
020450022,84014,1459.69140625
020450023,84014,1592.64453125
020450024,84014,1493.59375
020450025,84014,1385.546875
020450026,84014,1443.4375
020450027,84014,1489.16015625
020450028,84014,1520.74609375
020450029,84014,1474.57421875
020450030,84014,1436.9921875
020450031,84014,1474.609375
020450032,84014,1494.2421875
020450033,84014,1519.3203125
020450034,84014,767.89453125
020460001,84014,2008.0546875
020460004,84014,1472.68359375
020460006,84014,507.625
020460007,84014,2797.5078125
020470001,84014,2441.37890625
020470002,84014,2473.1875
020470003,84014,2459.265625
020470004,84014,2745.29296875
020470005,84014,2771.37890625
020470006,84014,2504.3046875
020470007,84014,2479.52734375
020480001,84014,1573.36328125
020480002,84014,1538.09765625
020480003,84014,1535.23828125
020480004,84014,1557.74609375
020480005,84014,1630.56640625
020480006,84014,1650.73046875
020480007,84014,1630.55859375
020480008,84014,1657.73046875
020480009,84014,1630.5546875
020480010,84014,1664.9375
020480011,84014,1608.875
020480012,84014,1672.125
020480013,84014,1613.1171875
020480014,84014,1679.328125
020480015,84014,1630.55859375
020480016,84014,1686.515625
020480017,84014,1630.5546875
020480018,84014,1693.7109375
020480019,84014,1630.5546875
020480020,84014,1700.7265625
020480021,84014,1630.5625
020480022,84014,1707.8125
020480023,84014,1608.8984375
020480024,84014,1431.5390625
020490001,84014,87.21484375
020490002,84014,82.94921875
020490003,84014,85.75
020490004,84014,86.96875
020490005,84014,87.21875
020490006,84014,83.02734375
020490007,84014,85.75
020490008,84014,86.9609375
020490009,84014,87.22265625
020490010,84014,82.9453125
020490011,84014,85.75390625
020490012,84014,86.9609375
020490013,84014,135.97265625
020490014,84014,120.15625
020490015,84014,105.37109375
020490016,84014,102.79296875
020490017,84014,135.97265625
020490018,84014,120.15625
020490019,84014,105.37109375
020490020,84014,102.79296875
020490021,84014,135.97265625
020490022,84014,120.15625
020490023,84014,105.37109375
020490024,84014,102.79296875
020490025,84014,148.05078125
020490026,84014,115.7890625
020490027,84014,101.7734375
020490028,84014,79.1875
020490029,84014,148.05078125
020490030,84014,115.7890625
020490031,84014,101.7734375
020490032,84014,79.1875
020490033,84014,148.05078125
020490034,84014,115.7890625
020490035,84014,101.7734375
020490036,84014,79.1875
020490037,84014,104.28515625
020490038,84014,112.85546875
020490039,84014,110.18359375
020490040,84014,99.1796875
020490041,84014,118.34375
020490042,84014,120.94921875
020490043,84014,110.984375
020490044,84014,110.26953125
020490045,84014,120.9921875
020490046,84014,127.0859375
020490047,84014,95.3828125
020490048,84014,110.27734375
020490049,84014,115.61328125
020490050,84014,136.63671875
020490051,84014,118.9453125
020490052,84014,143.12109375
020490053,84014,110.1875
020490054,84014,105.421875
020490055,84014,98.93359375
020490056,84014,101.8359375
020490057,84014,86.89453125
020490058,84014,105.5625
020490059,84014,114.203125
020490060,84014,120.19921875
020490061,84014,133.80078125
020490062,84014,124.80078125
020490063,84014,117.6328125
020490064,84014,127.16015625
020490065,84014,102.75390625
020490066,84014,103.34765625
020490067,84014,110.3515625
020490068,84014,116.546875
020490069,84014,123.296875
020490070,84014,121.5078125
020490071,84014,112.4765625
020490072,84014,108.03515625
020490073,84014,117.2421875
020490074,84014,112.5
020490075,84014,105.5078125
020490076,84014,108.8984375
020490077,84014,114.49609375
020490078,84014,91.29296875
020490079,84014,118.71875
020490080,84014,100.24609375
020490081,84014,106.75390625
020490082,84014,112.28515625
020490083,84014,121.21875
020490084,84014,123.5234375
020490085,84014,130.10546875
020490086,84014,116.265625
020490087,84014,132.96875
020490088,84014,99.3984375
020490089,84014,131.25
020490090,84014,103.5859375
020490091,84014,108.00390625
